timestamp,phase,round,episode,opponent,epsilon,outcome,p1_moves,p2_moves
2025-11-27T08:26:56.861183+00:00,train,1,1404,self,1.0,0,100,
2025-11-27T08:26:56.861293+00:00,train,1,1405,self,1.0,0,95,
2025-11-27T08:26:56.861403+00:00,train,1,1406,self,1.0,0,100,
2025-11-27T08:26:56.861513+00:00,train,1,1407,self,1.0,0,87,
2025-11-27T08:26:56.861623+00:00,train,1,1408,self,1.0,0,89,
2025-11-27T08:26:56.861734+00:00,train,1,1409,self,1.0,0,97,
2025-11-27T08:26:56.861845+00:00,train,1,1410,self,1.0,0,98,
2025-11-27T08:26:56.861955+00:00,train,1,1411,self,1.0,0,93,
2025-11-27T08:26:56.862085+00:00,train,1,1412,self,1.0,0,97,
2025-11-27T08:26:56.862200+00:00,train,1,1413,self,1.0,0,100,
2025-11-27T08:26:56.862321+00:00,train,1,1414,self,1.0,0,100,
2025-11-27T08:26:56.862432+00:00,train,1,1415,self,1.0,0,96,
2025-11-27T08:26:56.862542+00:00,train,1,1416,self,1.0,0,100,
2025-11-27T08:26:56.862652+00:00,train,1,1417,self,1.0,0,98,
2025-11-27T08:26:56.862763+00:00,train,1,1418,self,1.0,0,99,
2025-11-27T08:26:56.862873+00:00,train,1,1419,self,1.0,0,85,
2025-11-27T08:26:56.862983+00:00,train,1,1420,self,1.0,0,97,
2025-11-27T08:26:56.863093+00:00,train,1,1421,self,1.0,0,89,
2025-11-27T08:26:56.863203+00:00,train,1,1422,self,1.0,0,96,
2025-11-27T08:26:56.863313+00:00,train,1,1423,self,1.0,0,88,
2025-11-27T08:26:56.863423+00:00,train,1,1424,self,1.0,0,100,
2025-11-27T08:26:56.863534+00:00,train,1,1425,self,1.0,0,91,
2025-11-27T08:26:56.863644+00:00,train,1,1426,self,1.0,0,100,
2025-11-27T08:26:56.863754+00:00,train,1,1427,self,1.0,0,96,
2025-11-27T08:26:56.863863+00:00,train,1,1428,self,1.0,0,98,
2025-11-27T08:26:56.863973+00:00,train,1,1429,self,1.0,0,89,
2025-11-27T08:26:56.864082+00:00,train,1,1430,self,1.0,0,95,
2025-11-27T08:26:56.864191+00:00,train,1,1431,self,1.0,0,96,
2025-11-27T08:26:56.864301+00:00,train,1,1432,self,1.0,0,100,
2025-11-27T08:26:56.864410+00:00,train,1,1433,self,1.0,0,99,
2025-11-27T08:26:56.864520+00:00,train,1,1434,self,1.0,0,99,
2025-11-27T08:26:56.864630+00:00,train,1,1435,self,1.0,0,100,
2025-11-27T08:26:56.864739+00:00,train,1,1436,self,1.0,0,100,
2025-11-27T08:26:56.864848+00:00,train,1,1437,self,1.0,0,95,
2025-11-27T08:26:56.864957+00:00,train,1,1438,self,1.0,0,99,
2025-11-27T08:26:56.865066+00:00,train,1,1439,self,1.0,0,91,
2025-11-27T08:26:56.865176+00:00,train,1,1440,self,1.0,0,93,
2025-11-27T08:26:56.865286+00:00,train,1,1441,self,1.0,0,100,
2025-11-27T08:26:56.865396+00:00,train,1,1442,self,1.0,0,100,
2025-11-27T08:26:56.865505+00:00,train,1,1443,self,1.0,0,94,
2025-11-27T08:26:56.865614+00:00,train,1,1444,self,1.0,0,98,
2025-11-27T08:26:56.865723+00:00,train,1,1445,self,1.0,0,97,
2025-11-27T08:26:56.865833+00:00,train,1,1446,self,1.0,0,99,
2025-11-27T08:26:56.865942+00:00,train,1,1447,self,1.0,0,95,
2025-11-27T08:26:56.866051+00:00,train,1,1448,self,1.0,0,97,
2025-11-27T08:26:56.866160+00:00,train,1,1449,self,1.0,0,92,
2025-11-27T08:26:56.866269+00:00,train,1,1450,self,1.0,0,99,
2025-11-27T08:26:56.866379+00:00,train,1,1451,self,1.0,0,95,
2025-11-27T08:26:56.866488+00:00,train,1,1452,self,1.0,0,98,
2025-11-27T08:26:56.866604+00:00,train,1,1453,self,1.0,0,90,
2025-11-27T08:26:56.866714+00:00,train,1,1454,self,1.0,0,97,
2025-11-27T08:26:56.866823+00:00,train,1,1455,self,1.0,0,89,
2025-11-27T08:26:56.866932+00:00,train,1,1456,self,1.0,0,99,
2025-11-27T08:26:56.867041+00:00,train,1,1457,self,1.0,0,89,
2025-11-27T08:26:56.867151+00:00,train,1,1458,self,1.0,0,99,
2025-11-27T08:26:56.867260+00:00,train,1,1459,self,1.0,0,97,
2025-11-27T08:26:56.867370+00:00,train,1,1460,self,1.0,0,97,
2025-11-27T08:26:56.867485+00:00,train,1,1461,self,1.0,0,97,
2025-11-27T08:26:56.867595+00:00,train,1,1462,self,1.0,0,98,
2025-11-27T08:26:56.867704+00:00,train,1,1463,self,1.0,0,96,
2025-11-27T08:26:56.867833+00:00,train,1,1464,self,1.0,0,99,
2025-11-27T08:26:56.867945+00:00,train,1,1465,self,1.0,0,92,
2025-11-27T08:26:56.868055+00:00,train,1,1466,self,1.0,0,99,
2025-11-27T08:26:56.868165+00:00,train,1,1467,self,1.0,0,85,
2025-11-27T08:26:56.868275+00:00,train,1,1468,self,1.0,0,94,
2025-11-27T08:26:56.868385+00:00,train,1,1469,self,1.0,0,95,
2025-11-27T08:26:56.868495+00:00,train,1,1470,self,1.0,0,100,
2025-11-27T08:26:56.868604+00:00,train,1,1471,self,1.0,0,95,
2025-11-27T08:26:56.868713+00:00,train,1,1472,self,1.0,0,99,
2025-11-27T08:26:56.868824+00:00,train,1,1473,self,1.0,0,81,
2025-11-27T08:26:56.868934+00:00,train,1,1474,self,1.0,0,95,
2025-11-27T08:26:56.869044+00:00,train,1,1475,self,1.0,0,91,
2025-11-27T08:26:56.869153+00:00,train,1,1476,self,1.0,0,99,
2025-11-27T08:26:56.869263+00:00,train,1,1477,self,1.0,0,89,
2025-11-27T08:26:56.869372+00:00,train,1,1478,self,1.0,0,99,
2025-11-27T08:26:56.869482+00:00,train,1,1479,self,1.0,0,98,
2025-11-27T08:26:56.869592+00:00,train,1,1480,self,1.0,0,100,
2025-11-27T08:26:56.869701+00:00,train,1,1481,self,1.0,0,90,
2025-11-27T08:26:56.869811+00:00,train,1,1482,self,1.0,0,92,
2025-11-27T08:26:56.869923+00:00,train,1,1483,self,1.0,0,88,
